trade_date,energy_price,energy_volume,CAD/USD,DXY,EUR/USD,NOK/USD,RUB/USD,gas_storage
2021-01-04T00:00:00.000+0000,2.58,128377,0.786,89.88,1.2251,0.117,0.0135,3330
2021-01-05T00:00:00.000+0000,2.7,149828,0.7824,89.44,1.2252,0.1169,0.0134,3330
2021-01-06T00:00:00.000+0000,2.72,144690,0.789,89.53,1.23,0.1182,0.0135,3330
2021-01-07T00:00:00.000+0000,2.73,135480,0.7896,89.83,1.2341,0.1191,0.0135,3330
2021-01-08T00:00:00.000+0000,2.7,148730,0.7884,90.1,1.2271,0.1187,0.0134,3196
2021-01-11T00:00:00.000+0000,2.75,177248,0.7855,90.54,1.2186,0.1182,0.0134,3196
2021-01-12T00:00:00.000+0000,2.75,201432,0.783,90.05,1.2161,0.1173,0.0134,3196
2021-01-13T00:00:00.000+0000,2.73,169240,0.7869,90.32,1.2209,0.1184,0.0136,3196
2021-01-14T00:00:00.000+0000,2.67,163043,0.7875,90.24,1.2162,0.1182,0.0135,3196
2021-01-15T00:00:00.000+0000,2.74,150994,0.7907,90.78,1.2151,0.1181,0.0136,3009
2021-01-19T00:00:00.000+0000,2.55,211313,0.7844,90.5,1.2077,0.1164,0.0135,3009
2021-01-20T00:00:00.000+0000,2.54,133437,0.786,90.47,1.2139,0.1174,0.0136,3009
2021-01-21T00:00:00.000+0000,2.49,100319,0.792,90.13,1.2116,0.118,0.0136,3009
2021-01-22T00:00:00.000+0000,2.45,63833,0.7907,90.24,1.2166,0.119,0.0135,2881
2021-01-25T00:00:00.000+0000,2.6,42988,0.786,90.39,1.2169,0.1181,0.0133,2881
2021-01-26T00:00:00.000+0000,2.66,32233,0.7851,90.17,1.2146,0.1172,0.0133,2881
2021-01-27T00:00:00.000+0000,2.76,153190,0.7878,90.65,1.2163,0.117,0.0133,2881
2021-01-28T00:00:00.000+0000,2.66,159820,0.7803,90.46,1.2105,0.1155,0.0132,2881
2021-01-29T00:00:00.000+0000,2.56,133177,0.7794,90.58,1.212,0.1163,0.0131,2689
2021-02-01T00:00:00.000+0000,2.85,243658,0.7811,91.02,1.2124,0.1162,0.0132,2689
2021-02-02T00:00:00.000+0000,2.85,236392,0.7785,91.2,1.2069,0.1165,0.0131,2689
2021-02-03T00:00:00.000+0000,2.79,158484,0.7822,91.12,1.2039,0.1163,0.0131,2689
2021-02-04T00:00:00.000+0000,2.93,186926,0.7822,91.53,1.2042,0.1166,0.0132,2689
2021-02-05T00:00:00.000+0000,2.86,270029,0.7799,91.04,1.1967,0.1159,0.0132,2518
2021-02-08T00:00:00.000+0000,2.88,194660,0.7838,90.93,1.2049,0.1173,0.0134,2518
2021-02-09T00:00:00.000+0000,2.84,196927,0.7851,90.44,1.2054,0.1178,0.0135,2518
2021-02-10T00:00:00.000+0000,2.91,266986,0.7876,90.37,1.212,0.1184,0.0135,2518
2021-02-11T00:00:00.000+0000,2.87,261922,0.7876,90.42,1.2121,0.1182,0.0135,2518
2021-02-12T00:00:00.000+0000,2.91,190054,0.7874,90.48,1.2132,0.118,0.0136,2281
2021-02-16T00:00:00.000+0000,3.13,288942,0.7914,90.51,1.2132,0.1192,0.0136,2281
2021-02-17T00:00:00.000+0000,3.22,218620,0.7868,90.95,1.2092,0.1182,0.0136,2281
2021-02-18T00:00:00.000+0000,3.08,171654,0.7874,90.59,1.2048,0.1177,0.0136,2281
2021-02-19T00:00:00.000+0000,3.07,67064,0.7886,90.36,1.2092,0.1182,0.0135,1943
2021-02-22T00:00:00.000+0000,2.95,39814,0.7937,90.01,1.2126,0.1184,0.0135,1943
2021-02-23T00:00:00.000+0000,2.88,45697,0.7931,90.17,1.2167,0.1178,0.0135,1943
2021-02-24T00:00:00.000+0000,2.85,113572,0.7941,90.18,1.2152,0.1181,0.0135,1943
2021-02-25T00:00:00.000+0000,2.78,123990,0.7994,90.13,1.2171,0.1195,0.0136,1943
2021-02-26T00:00:00.000+0000,2.77,132989,0.793,90.93,1.216,0.1176,0.0134,1845
2021-03-01T00:00:00.000+0000,2.78,75971,0.7876,91.04,1.209,0.1159,0.0134,1845
2021-03-02T00:00:00.000+0000,2.84,109635,0.791,90.79,1.2051,0.1169,0.0135,1845
2021-03-03T00:00:00.000+0000,2.82,93789,0.7914,90.95,1.2085,0.118,0.0136,1845
2021-03-04T00:00:00.000+0000,2.75,138699,0.7892,91.63,1.2051,0.1174,0.0135,1845
2021-03-05T00:00:00.000+0000,2.7,116201,0.7888,91.98,1.1968,0.1166,0.0134,1793
2021-03-08T00:00:00.000+0000,2.66,130867,0.7916,92.31,1.1926,0.1174,0.0135,1793
2021-03-09T00:00:00.000+0000,2.66,96803,0.79,91.96,1.1852,0.1172,0.0134,1793
2021-03-10T00:00:00.000+0000,2.69,93180,0.7909,91.79,1.1898,0.1181,0.0135,1793
2021-03-11T00:00:00.000+0000,2.67,119770,0.7924,91.42,1.1926,0.1186,0.0136,1793
2021-03-12T00:00:00.000+0000,2.6,104726,0.798,91.68,1.1986,0.1189,0.0136,1782
2021-03-15T00:00:00.000+0000,2.48,136038,0.802,91.83,1.195,0.1188,0.0136,1782
2021-03-16T00:00:00.000+0000,2.56,99293,0.8016,91.87,1.1926,0.1183,0.0137,1782
2021-03-17T00:00:00.000+0000,2.53,91676,0.8037,91.4,1.1902,0.118,0.0137,1782
2021-03-18T00:00:00.000+0000,2.48,143768,0.8071,91.85,1.1983,0.1191,0.0136,1782
2021-03-19T00:00:00.000+0000,2.54,74375,0.8006,91.92,1.1918,0.1175,0.0135,1750
2021-03-22T00:00:00.000+0000,2.58,108225,0.7985,91.8,1.1883,0.1169,0.0135,1750
2021-03-23T00:00:00.000+0000,2.51,89372,0.7987,92.34,1.1933,0.1177,0.0134,1750
2021-03-24T00:00:00.000+0000,2.52,48420,0.7943,92.53,1.184,0.1155,0.0131,1750
2021-03-25T00:00:00.000+0000,2.57,39046,0.7951,92.88,1.1813,0.1166,0.0131,1750
2021-03-26T00:00:00.000+0000,2.56,35201,0.7935,92.77,1.1777,0.1159,0.0131,1764
2021-03-29T00:00:00.000+0000,2.59,103898,0.7946,92.94,1.1788,0.1165,0.0132,1764
2021-03-30T00:00:00.000+0000,2.62,100807,0.7943,93.3,1.1771,0.117,0.0132,1764
2021-03-31T00:00:00.000+0000,2.61,92080,0.7923,93.23,1.1724,0.117,0.0132,1764
2021-04-01T00:00:00.000+0000,2.64,116692,0.7959,92.93,1.1729,0.117,0.0132,1764
2021-04-05T00:00:00.000+0000,2.51,146892,0.7959,92.6,1.1768,0.1173,0.0131,1784
2021-04-06T00:00:00.000+0000,2.46,142675,0.7987,92.34,1.1819,0.1177,0.0131,1784
2021-04-07T00:00:00.000+0000,2.52,132266,0.7955,92.46,1.1874,0.118,0.013,1784
2021-04-08T00:00:00.000+0000,2.52,140798,0.7929,92.06,1.1874,0.118,0.013,1784
2021-04-09T00:00:00.000+0000,2.53,121593,0.796,92.16,1.1916,0.1183,0.013,1845
2021-04-12T00:00:00.000+0000,2.56,144317,0.798,92.14,1.1901,0.1176,0.0129,1845
2021-04-13T00:00:00.000+0000,2.62,166000,0.7962,91.85,1.1915,0.1179,0.0129,1845
2021-04-14T00:00:00.000+0000,2.62,129020,0.7976,91.69,1.1954,0.1181,0.0132,1845
2021-04-15T00:00:00.000+0000,2.66,135586,0.7989,91.67,1.1986,0.1192,0.0132,1845
2021-04-16T00:00:00.000+0000,2.68,94879,0.7972,91.56,1.1972,0.1194,0.0131,1883
2021-04-19T00:00:00.000+0000,2.75,105072,0.7989,91.07,1.1969,0.1193,0.0132,1883
2021-04-20T00:00:00.000+0000,2.73,96682,0.7986,91.24,1.2045,0.1207,0.0131,1883
2021-04-21T00:00:00.000+0000,2.69,99733,0.7929,91.16,1.2032,0.1196,0.013,1883
2021-04-22T00:00:00.000+0000,2.75,126330,0.7998,91.33,1.2038,0.12,0.0131,1883
2021-04-23T00:00:00.000+0000,2.73,50602,0.7998,90.86,1.2015,0.1197,0.0132,1898
2021-04-26T00:00:00.000+0000,2.79,34308,0.8008,90.81,1.209,0.1204,0.0133,1898
2021-04-27T00:00:00.000+0000,2.87,41283,0.8067,90.91,1.2082,0.1206,0.0133,1898
2021-04-28T00:00:00.000+0000,2.92,131127,0.806,90.61,1.209,0.1209,0.0134,1898
2021-04-29T00:00:00.000+0000,2.91,123113,0.8128,90.61,1.2136,0.1224,0.0134,1898
2021-04-30T00:00:00.000+0000,2.93,101566,0.8146,91.28,1.2127,0.1223,0.0134,1958
2021-05-03T00:00:00.000+0000,2.97,101038,0.8144,90.95,1.2028,0.1203,0.0133,1958
2021-05-04T00:00:00.000+0000,2.97,102051,0.8143,91.29,1.2061,0.1207,0.0134,1958
2021-05-05T00:00:00.000+0000,2.94,90213,0.813,91.31,1.2015,0.1201,0.0134,1958
2021-05-06T00:00:00.000+0000,2.93,83813,0.8152,90.95,1.2008,0.1199,0.0134,1958
2021-05-07T00:00:00.000+0000,2.96,102868,0.8228,90.23,1.2069,0.1205,0.0135,2029
2021-05-10T00:00:00.000+0000,2.93,92283,0.8255,90.21,1.2171,0.1219,0.0136,2029
2021-05-11T00:00:00.000+0000,2.95,107218,0.8269,90.14,1.2141,0.1212,0.0135,2029
2021-05-12T00:00:00.000+0000,2.97,90583,0.8267,90.71,1.2145,0.1212,0.0135,2029
2021-05-13T00:00:00.000+0000,2.97,96118,0.825,90.75,1.2079,0.1199,0.0134,2029
2021-05-14T00:00:00.000+0000,2.96,84204,0.8218,90.32,1.2077,0.1197,0.0135,2100
2021-05-17T00:00:00.000+0000,3.11,169013,0.8257,90.22,1.215,0.1217,0.0135,2100
2021-05-18T00:00:00.000+0000,3.01,129179,0.8291,89.75,1.2157,0.1212,0.0136,2100
2021-05-19T00:00:00.000+0000,2.96,100252,0.8283,90.19,1.2224,0.1215,0.0136,2100
2021-05-20T00:00:00.000+0000,2.92,85088,0.8242,89.81,1.2173,0.1201,0.0136,2100
2021-05-21T00:00:00.000+0000,2.91,58274,0.829,90.02,1.2225,0.1204,0.0136,2215
2021-05-24T00:00:00.000+0000,2.89,43513,0.8287,89.83,1.2183,0.1194,0.0136,2215
2021-05-25T00:00:00.000+0000,2.91,38344,0.8299,89.64,1.2215,0.12,0.0136,2215
2021-05-26T00:00:00.000+0000,2.98,120871,0.8289,90.04,1.2249,0.1204,0.0136,2215
2021-05-27T00:00:00.000+0000,2.96,123065,0.8244,89.97,1.2193,0.1195,0.0136,2215
2021-05-28T00:00:00.000+0000,2.99,110003,0.8285,90.03,1.2193,0.1198,0.0136,2313
2021-06-01T00:00:00.000+0000,3.1,193404,0.8291,89.83,1.2233,0.1204,0.0136,2313
2021-06-02T00:00:00.000+0000,3.08,114984,0.8286,89.9,1.2218,0.1203,0.0136,2313
2021-06-03T00:00:00.000+0000,3.04,100521,0.8307,90.5,1.221,0.1205,0.0137,2313
2021-06-04T00:00:00.000+0000,3.1,118036,0.826,90.14,1.2133,0.1194,0.0137,2411
2021-06-07T00:00:00.000+0000,3.07,138844,0.8281,89.95,1.2168,0.1204,0.0137,2411
2021-06-08T00:00:00.000+0000,3.13,208576,0.8274,90.08,1.2194,0.121,0.0137,2411
2021-06-09T00:00:00.000+0000,3.13,131717,0.8257,90.12,1.2173,0.121,0.0138,2411
2021-06-10T00:00:00.000+0000,3.15,151565,0.8255,90.08,1.2182,0.1209,0.0138,2411
2021-06-11T00:00:00.000+0000,3.3,194488,0.8269,90.56,1.2173,0.1209,0.0139,2427
2021-06-14T00:00:00.000+0000,3.35,113120,0.8225,90.52,1.211,0.1198,0.0139,2427
2021-06-15T00:00:00.000+0000,3.24,154414,0.8237,90.54,1.2122,0.1203,0.0139,2427
2021-06-16T00:00:00.000+0000,3.25,111287,0.8206,91.13,1.2127,0.1203,0.0138,2427
2021-06-17T00:00:00.000+0000,3.25,150052,0.8145,91.89,1.1996,0.118,0.0138,2427
2021-06-18T00:00:00.000+0000,3.21,104935,0.81,92.23,1.1913,0.1171,0.0138,2482
2021-06-21T00:00:00.000+0000,3.19,103038,0.8032,91.86,1.1874,0.1154,0.0137,2482
2021-06-22T00:00:00.000+0000,3.26,77088,0.8084,91.73,1.1913,0.1166,0.0137,2482
2021-06-23T00:00:00.000+0000,3.33,75394,0.8123,91.8,1.1937,0.1171,0.0137,2482
2021-06-24T00:00:00.000+0000,3.42,49402,0.8128,91.82,1.1933,0.1172,0.0138,2482
2021-06-25T00:00:00.000+0000,3.5,39078,0.8115,91.81,1.193,0.1176,0.0138,2558
2021-06-28T00:00:00.000+0000,3.62,163568,0.8135,91.88,1.1942,0.1178,0.0138,2558
2021-06-29T00:00:00.000+0000,3.63,205478,0.8108,92.05,1.1929,0.1174,0.0138,2558
2021-06-30T00:00:00.000+0000,3.65,187005,0.8067,92.44,1.1902,0.1169,0.0138,2558
2021-07-01T00:00:00.000+0000,3.66,149422,0.8069,92.6,1.1857,0.1162,0.0137,2558
2021-07-02T00:00:00.000+0000,3.7,111464,0.8038,92.23,1.1846,0.1159,0.0136,2574
2021-07-06T00:00:00.000+0000,3.64,152231,0.8104,92.55,1.1864,0.1168,0.0136,2574
2021-07-07T00:00:00.000+0000,3.6,124615,0.8027,92.64,1.1825,0.1149,0.0134,2574
2021-07-08T00:00:00.000+0000,3.69,148554,0.8012,92.36,1.1793,0.1145,0.0134,2574
2021-07-09T00:00:00.000+0000,3.67,115679,0.7982,92.13,1.1848,0.1139,0.0134,2629
2021-07-12T00:00:00.000+0000,3.75,127071,0.8034,92.23,1.1873,0.1152,0.0135,2629
2021-07-13T00:00:00.000+0000,3.7,104041,0.8029,92.75,1.1865,0.1152,0.0134,2629
2021-07-14T00:00:00.000+0000,3.66,137354,0.7987,92.41,1.1775,0.114,0.0135,2629
2021-07-15T00:00:00.000+0000,3.61,117594,0.799,92.62,1.1833,0.1145,0.0135,2629
2021-07-16T00:00:00.000+0000,3.67,89982,0.7943,92.69,1.1812,0.1133,0.0134,2678
2021-07-19T00:00:00.000+0000,3.78,124163,0.7926,92.89,1.1814,0.113,0.0135,2678
2021-07-20T00:00:00.000+0000,3.88,118404,0.7846,92.97,1.1794,0.1117,0.0134,2678
2021-07-21T00:00:00.000+0000,3.96,111932,0.7889,92.75,1.1784,0.1111,0.0135,2678
2021-07-22T00:00:00.000+0000,4,102159,0.7956,92.82,1.1793,0.1126,0.0135,2678
2021-07-23T00:00:00.000+0000,4.06,73870,0.7959,92.91,1.1773,0.113,0.0136,2714
2021-07-26T00:00:00.000+0000,4.1,49424,0.7957,92.65,1.1773,0.113,0.0136,2714
2021-07-27T00:00:00.000+0000,3.97,46964,0.7974,92.43,1.1808,0.1134,0.0136,2714
2021-07-28T00:00:00.000+0000,4.04,134730,0.7942,92.32,1.1823,0.1127,0.0136,2714
2021-07-29T00:00:00.000+0000,4.06,118446,0.7987,91.86,1.1846,0.1137,0.0136,2714
2021-07-30T00:00:00.000+0000,3.91,161866,0.8033,92.17,1.1893,0.1146,0.0137,2727
2021-08-02T00:00:00.000+0000,3.93,110953,0.8021,92.05,1.1867,0.1133,0.0137,2727
2021-08-03T00:00:00.000+0000,4.03,120858,0.7999,92.08,1.1875,0.1133,0.0137,2727
2021-08-04T00:00:00.000+0000,4.16,142586,0.7979,92.27,1.1869,0.1135,0.0137,2727
2021-08-05T00:00:00.000+0000,4.14,125228,0.7971,92.24,1.1837,0.1131,0.0137,2727
2021-08-06T00:00:00.000+0000,4.14,153153,0.7999,92.8,1.1836,0.1135,0.0137,2776
2021-08-09T00:00:00.000+0000,4.06,179998,0.7955,92.95,1.175,0.1121,0.0136,2776
2021-08-10T00:00:00.000+0000,4.09,157513,0.7953,93.06,1.1738,0.1118,0.0136,2776
2021-08-11T00:00:00.000+0000,4.06,161899,0.7988,92.91,1.1723,0.112,0.0135,2776
2021-08-12T00:00:00.000+0000,3.93,186993,0.7996,93.04,1.1742,0.113,0.0136,2776
2021-08-13T00:00:00.000+0000,3.86,123011,0.7987,92.52,1.1736,0.113,0.0136,2822
2021-08-16T00:00:00.000+0000,3.95,101673,0.799,92.63,1.1795,0.1136,0.0137,2822
2021-08-17T00:00:00.000+0000,3.84,131222,0.7956,93.13,1.178,0.1133,0.0136,2822
2021-08-18T00:00:00.000+0000,3.85,95512,0.792,93.14,1.171,0.1122,0.0136,2822
2021-08-19T00:00:00.000+0000,3.83,121756,0.7897,93.57,1.1703,0.1122,0.0135,2822
2021-08-20T00:00:00.000+0000,3.85,108518,0.7793,93.5,1.1677,0.1106,0.0135,2851
2021-08-23T00:00:00.000+0000,3.94,85497,0.7797,92.96,1.1698,0.1108,0.0135,2851
2021-08-24T00:00:00.000+0000,3.9,57633,0.7905,92.89,1.1745,0.1122,0.0135,2851
2021-08-25T00:00:00.000+0000,3.9,39372,0.7939,92.83,1.1753,0.1132,0.0136,2851
2021-08-26T00:00:00.000+0000,4.18,76860,0.7944,93.06,1.1774,0.1135,0.0136,2851
2021-08-27T00:00:00.000+0000,4.37,210959,0.7883,92.69,1.1756,0.1133,0.0135,2871
2021-08-30T00:00:00.000+0000,4.3,167098,0.793,92.65,1.1799,0.1148,0.0136,2871
2021-08-31T00:00:00.000+0000,4.38,147419,0.7931,92.63,1.1797,0.1154,0.0136,2871
2021-09-01T00:00:00.000+0000,4.61,241159,0.7926,92.45,1.181,0.1151,0.0136,2871
2021-09-02T00:00:00.000+0000,4.64,176845,0.7923,92.23,1.1841,0.1151,0.0137,2871
2021-09-03T00:00:00.000+0000,4.71,110953,0.7967,92.04,1.1876,0.1157,0.0137,2923
2021-09-07T00:00:00.000+0000,4.57,163663,0.7978,92.52,1.1875,0.1155,0.0137,2923
2021-09-08T00:00:00.000+0000,4.91,244742,0.7907,92.65,1.1844,0.1152,0.0136,2923
2021-09-09T00:00:00.000+0000,5.03,234848,0.7878,92.48,1.1819,0.1149,0.0137,2923
2021-09-10T00:00:00.000+0000,4.94,151036,0.7897,92.58,1.1826,0.1153,0.0137,3006
2021-09-13T00:00:00.000+0000,5.23,201770,0.7887,92.62,1.1812,0.1155,0.0137,3006
2021-09-14T00:00:00.000+0000,5.26,200943,0.7906,92.65,1.1812,0.1157,0.0138,3006
2021-09-15T00:00:00.000+0000,5.46,279117,0.788,92.49,1.1805,0.1157,0.0137,3006
2021-09-16T00:00:00.000+0000,5.34,221139,0.7925,92.86,1.182,0.1168,0.0138,3006
2021-09-17T00:00:00.000+0000,5.11,164579,0.7886,93.2,1.1767,0.1159,0.0138,3082
2021-09-20T00:00:00.000+0000,4.99,156870,0.7835,93.24,1.173,0.115,0.0137,3082
2021-09-21T00:00:00.000+0000,4.8,163097,0.7811,93.2,1.173,0.1148,0.0136,3082
2021-09-22T00:00:00.000+0000,4.8,108777,0.78,93.46,1.1723,0.1152,0.0137,3082
2021-09-23T00:00:00.000+0000,4.98,105201,0.7821,93.1,1.1688,0.1155,0.0137,3082
2021-09-24T00:00:00.000+0000,5.14,47436,0.7898,93.33,1.174,0.1167,0.0138,3170
2021-09-27T00:00:00.000+0000,5.71,63065,0.7906,93.38,1.1723,0.1168,0.0138,3170
2021-09-28T00:00:00.000+0000,5.84,338968,0.792,93.77,1.1697,0.1163,0.0138,3170
2021-09-29T00:00:00.000+0000,5.48,226344,0.7888,94.34,1.1686,0.1155,0.0137,3170
2021-09-30T00:00:00.000+0000,5.87,243240,0.7841,94.25,1.1602,0.1141,0.0137,3170
2021-10-01T00:00:00.000+0000,5.62,178941,0.7884,94.04,1.1574,0.1143,0.0138,3288
2021-10-04T00:00:00.000+0000,5.77,209582,0.7921,93.81,1.1607,0.1161,0.0137,3288
2021-10-05T00:00:00.000+0000,6.31,219522,0.7943,93.98,1.1618,0.1167,0.0138,3288
2021-10-06T00:00:00.000+0000,5.68,274653,0.7947,94.27,1.1596,0.1172,0.0138,3288
2021-10-07T00:00:00.000+0000,5.68,239503,0.7945,94.22,1.1555,0.1166,0.0138,3288
2021-10-08T00:00:00.000+0000,5.57,163349,0.797,94.07,1.156,0.1167,0.0139,3369
2021-10-11T00:00:00.000+0000,5.34,188699,0.801,94.32,1.1566,0.117,0.0139,3369
2021-10-12T00:00:00.000+0000,5.51,215447,0.8013,94.52,1.1554,0.1165,0.0139,3369
2021-10-13T00:00:00.000+0000,5.59,198786,0.8015,94.08,1.1534,0.1169,0.0139,3369
2021-10-14T00:00:00.000+0000,5.69,169162,0.8041,93.96,1.16,0.1178,0.0139,3369
2021-10-15T00:00:00.000+0000,5.41,184583,0.8081,93.94,1.1592,0.1183,0.014,3461
2021-10-18T00:00:00.000+0000,4.99,167896,0.8082,93.95,1.1597,0.1186,0.0141,3461
2021-10-19T00:00:00.000+0000,5.09,152725,0.8083,93.79,1.1614,0.1189,0.014,3461
2021-10-20T00:00:00.000+0000,5.17,140026,0.8095,93.56,1.1632,0.1198,0.0141,3461
2021-10-21T00:00:00.000+0000,5.11,107707,0.8114,93.77,1.1655,0.1203,0.0141,3461
2021-10-22T00:00:00.000+0000,5.28,74365,0.8084,93.61,1.1625,0.1196,0.0141,3548
2021-10-25T00:00:00.000+0000,5.9,50883,0.8083,93.81,1.164,0.1197,0.0142,3548
2021-10-26T00:00:00.000+0000,5.88,50705,0.8078,93.95,1.1612,0.1198,0.0143,3548
2021-10-27T00:00:00.000+0000,6.2,187421,0.807,93.86,1.1598,0.1196,0.0144,3548
2021-10-28T00:00:00.000+0000,5.78,165632,0.8084,93.35,1.16,0.1188,0.0142,3548
2021-10-29T00:00:00.000+0000,5.43,154410,0.81,94.12,1.1684,0.1201,0.0143,3611
2021-11-01T00:00:00.000+0000,5.19,163258,0.8076,93.88,1.1557,0.1183,0.0141,3611
2021-11-02T00:00:00.000+0000,5.54,153757,0.8082,94.09,1.16,0.1188,0.014,3611
2021-11-03T00:00:00.000+0000,5.67,141498,0.8059,93.86,1.1579,0.1173,0.014,3611
2021-11-04T00:00:00.000+0000,5.72,147035,0.8079,94.35,1.1616,0.1178,0.0139,3611
2021-11-05T00:00:00.000+0000,5.52,133344,0.8031,94.32,1.1555,0.117,0.014,3618
2021-11-08T00:00:00.000+0000,5.43,154221,0.8032,94.05,1.1569,0.117,0.014,3618
2021-11-09T00:00:00.000+0000,4.98,202741,0.8037,93.96,1.1592,0.1177,0.014,3618
2021-11-10T00:00:00.000+0000,4.88,170388,0.8041,94.85,1.1596,0.1176,0.0141,3618
2021-11-11T00:00:00.000+0000,5.15,135953,0.8009,95.18,1.1486,0.1158,0.014,3618
2021-11-12T00:00:00.000+0000,4.79,137099,0.7944,95.13,1.1451,0.1152,0.014,3644
2021-11-15T00:00:00.000+0000,5.02,117666,0.7971,95.41,1.1442,0.1151,0.0137,3644
2021-11-16T00:00:00.000+0000,5.18,141140,0.7991,95.92,1.1366,0.1147,0.0138,3644
2021-11-17T00:00:00.000+0000,4.82,145607,0.7958,95.83,1.1321,0.1143,0.0137,3644
2021-11-18T00:00:00.000+0000,4.9,111027,0.7929,95.54,1.1321,0.1145,0.0138,3644
2021-11-19T00:00:00.000+0000,5.07,110058,0.7934,96.07,1.1368,0.1135,0.0137,3623
2021-11-22T00:00:00.000+0000,4.79,96186,0.7903,96.5,1.1276,0.112,0.0136,3623
2021-11-23T00:00:00.000+0000,4.97,47431,0.7873,96.49,1.1242,0.112,0.0133,3623
2021-11-24T00:00:00.000+0000,5.07,40864,0.7889,96.84,1.1245,0.1124,0.0135,3623
2021-11-26T00:00:00.000+0000,5.45,141778,0.7897,96.09,1.121,0.1114,0.0134,3564
2021-11-29T00:00:00.000+0000,4.85,172471,0.7859,96.34,1.1293,0.1104,0.0132,3564
2021-11-30T00:00:00.000+0000,4.57,171822,0.7851,95.99,1.1293,0.111,0.0134,3564
2021-12-01T00:00:00.000+0000,4.26,171938,0.7828,96.05,1.133,0.1105,0.0135,3564
2021-12-02T00:00:00.000+0000,4.06,145506,0.7806,96.13,1.132,0.1099,0.0135,3564
2021-12-03T00:00:00.000+0000,4.13,124765,0.7802,96.12,1.1306,0.11,0.0136,3505
2021-12-06T00:00:00.000+0000,3.66,176715,0.7802,96.29,1.1305,0.1092,0.0135,3505
2021-12-07T00:00:00.000+0000,3.71,162973,0.7836,96.37,1.1287,0.11,0.0135,3505
2021-12-08T00:00:00.000+0000,3.82,146872,0.7908,95.89,1.1277,0.111,0.0135,3505
2021-12-09T00:00:00.000+0000,3.81,141107,0.7904,96.27,1.1346,0.1127,0.0136,3505
2021-12-10T00:00:00.000+0000,3.92,133283,0.7869,96.05,1.1293,0.1112,0.0136,3417
2021-12-13T00:00:00.000+0000,3.79,162586,0.7862,96.32,1.1312,0.1118,0.0136,3417
2021-12-14T00:00:00.000+0000,3.75,116826,0.7808,96.57,1.1285,0.1105,0.0136,3417
2021-12-15T00:00:00.000+0000,3.8,110311,0.7772,96.51,1.1261,0.1099,0.0136,3417
2021-12-16T00:00:00.000+0000,3.77,122851,0.779,96.04,1.1291,0.1112,0.0136,3417
2021-12-17T00:00:00.000+0000,3.69,101625,0.7825,96.57,1.1334,0.1113,0.0136,3362
2021-12-20T00:00:00.000+0000,3.83,128582,0.7753,96.55,1.1244,0.1106,0.0135,3362
2021-12-21T00:00:00.000+0000,3.87,128438,0.773,96.49,1.1278,0.1105,0.0135,3362
2021-12-22T00:00:00.000+0000,3.98,86619,0.7738,96.08,1.1288,0.1119,0.0135,3362
2021-12-23T00:00:00.000+0000,3.73,82233,0.7781,96.02,1.1329,0.1128,0.0136,3362
2021-12-27T00:00:00.000+0000,4.06,38911,0.7804,96.09,1.1324,0.125,0.0136,3226
2021-12-28T00:00:00.000+0000,4.05,35643,0.782,96.2,1.133,0.1133,0.0136,3226
2021-12-29T00:00:00.000+0000,4.02,141906,0.7805,95.93,1.1315,0.1137,0.0136,3226
2021-12-30T00:00:00.000+0000,3.56,124667,0.7823,95.97,1.136,0.114,0.0135,3226
2021-12-31T00:00:00.000+0000,3.73,93098,0.7847,95.67,1.1325,0.1136,0.0134,3195
2022-01-03T00:00:00.000+0000,3.82,99069,0.79,96.24,1.1373,0.1137,0.0133,3195
2022-01-04T00:00:00.000+0000,3.72,133394,0.7842,96.29,1.1302,0.1128,0.0134,3195
2022-01-05T00:00:00.000+0000,3.88,96811,0.7871,96.19,1.1284,0.113,0.0133,3195
2022-01-06T00:00:00.000+0000,3.81,116579,0.7837,96.25,1.1313,0.113,0.013,3195
2022-01-07T00:00:00.000+0000,3.92,127012,0.7855,95.74,1.1297,0.1125,0.0131,3016
2022-01-10T00:00:00.000+0000,4.08,177628,0.7907,95.99,1.1354,0.1132,0.0133,3016
2022-01-11T00:00:00.000+0000,4.25,121623,0.7896,95.62,1.133,0.113,0.0134,3016
2022-01-12T00:00:00.000+0000,4.86,217499,0.7951,95,1.1366,0.1141,0.0134,3016
2022-01-13T00:00:00.000+0000,4.27,221612,0.7999,94.79,1.1442,0.1156,0.0134,3016
2022-01-14T00:00:00.000+0000,4.26,108856,0.7995,95.17,1.1457,0.1149,0.0131,2810
2022-01-18T00:00:00.000+0000,4.28,119454,0.799,95.73,1.1411,0.1148,0.0131,2810
2022-01-19T00:00:00.000+0000,4.03,116542,0.8002,95.51,1.133,0.1136,0.013,2810
2022-01-20T00:00:00.000+0000,3.8,104199,0.7993,95.74,1.1343,0.1139,0.0131,2810
2022-01-21T00:00:00.000+0000,4,70256,0.8,95.64,1.1314,0.1132,0.0131,2591
2022-01-24T00:00:00.000+0000,4.03,47100,0.7961,95.92,1.1341,0.1124,0.0129,2591
2022-01-25T00:00:00.000+0000,4.05,23443,0.792,95.95,1.1324,0.1116,0.0127,2591
2022-01-26T00:00:00.000+0000,4.28,44321,0.7927,96.49,1.1305,0.1122,0.0127,2591
2022-01-27T00:00:00.000+0000,6.26,193252,0.79,97.26,1.1244,0.1119,0.0126,2591
