trade_date,energy_price,energy_volume,CAD/USD,DXY,EUR/USD,NOK/USD,RUB/USD,oil_storage
2022-01-28T00:00:00.000+0000,86.82,436172,0.7846,97.27,1.1147,0.1119,0.0128,415143
2022-01-31T00:00:00.000+0000,88.15,359080,0.7838,96.54,1.1152,0.1112,0.0129,415143
2022-02-01T00:00:00.000+0000,88.2,376841,0.7863,96.39,1.123,0.1123,0.0129,415143
2022-02-02T00:00:00.000+0000,88.26,456863,0.788,95.94,1.1274,0.1133,0.013,415143
2022-02-03T00:00:00.000+0000,90.27,465771,0.7882,95.38,1.13,0.1134,0.0131,415143
2022-02-04T00:00:00.000+0000,92.31,410926,0.7887,95.48,1.1436,0.1147,0.0131,410387
2022-02-07T00:00:00.000+0000,91.32,497754,0.7846,95.4,1.1455,0.1139,0.0132,410387
2022-02-08T00:00:00.000+0000,89.36,467386,0.7895,95.64,1.1443,0.114,0.0133,410387
2022-02-09T00:00:00.000+0000,89.66,445618,0.7871,95.49,1.1421,0.1134,0.0133,410387
2022-02-10T00:00:00.000+0000,89.88,492091,0.7889,95.55,1.1422,0.1135,0.0134,410387
2022-02-11T00:00:00.000+0000,93.1,554423,0.7854,96.08,1.1416,0.1133,0.0133,411508
2022-02-14T00:00:00.000+0000,95.46,467071,0.7859,96.37,1.1365,0.1129,0.0129,411508
2022-02-15T00:00:00.000+0000,92.07,442641,0.7856,95.99,1.1306,0.1126,0.0131,411508
2022-02-16T00:00:00.000+0000,93.66,401453,0.7859,95.7,1.1357,0.1124,0.0132,411508
2022-02-17T00:00:00.000+0000,91.76,212552,0.7877,95.8,1.1375,0.1124,0.0133,411508
2022-02-18T00:00:00.000+0000,91.07,150382,0.7871,96.04,1.1366,0.1122,0.0131,416022
2022-02-22T00:00:00.000+0000,92.35,789041,0.7839,96.03,1.131,0.1111,0.0124,416022
2022-02-23T00:00:00.000+0000,92.1,440574,0.7833,96.19,1.1329,0.1125,0.0127,416022
2022-02-24T00:00:00.000+0000,92.81,872244,0.7853,97.14,1.1306,0.1125,0.0123,416022
2022-02-25T00:00:00.000+0000,91.59,523793,0.7807,96.62,1.1191,0.1116,0.0118,413425
2022-02-28T00:00:00.000+0000,95.72,490796,0.784,96.71,1.1181,0.112,0.012,413425
2022-03-01T00:00:00.000+0000,103.41,698814,0.7895,97.41,1.1216,0.1136,0.0095,413425
2022-03-02T00:00:00.000+0000,110.6,651853,0.7859,97.39,1.1133,0.1127,0.0092,413425
2022-03-03T00:00:00.000+0000,107.67,592031,0.7908,97.79,1.1112,0.113,0.0097,413425
2022-03-04T00:00:00.000+0000,115.68,493875,0.7892,98.65,1.1067,0.1123,0.0091,411562
2022-03-07T00:00:00.000+0000,119.4,576022,0.7865,99.29,1.0875,0.1115,0.0092,411562
2022-03-08T00:00:00.000+0000,123.7,583106,0.7812,99.06,1.0865,0.1106,0.0072,411562
2022-03-09T00:00:00.000+0000,108.7,594773,0.7759,97.97,1.0898,0.1114,0.0077,411562
2022-03-10T00:00:00.000+0000,106.02,437924,0.7813,98.51,1.1074,0.1123,0.0072,411562
2022-03-11T00:00:00.000+0000,109.33,368194,0.784,99.12,1.1014,0.112,0.0075,415907
2022-03-14T00:00:00.000+0000,103.01,344184,0.7852,99.06,1.0932,0.1112,0.0076,415907
2022-03-15T00:00:00.000+0000,96.44,401690,0.78,99.07,1.0943,0.1107,0.0083,415907
2022-03-16T00:00:00.000+0000,95.04,293947,0.7832,98.38,1.0969,0.1112,0.0092,415907
2022-03-17T00:00:00.000+0000,102.98,210763,0.7882,98.01,1.1022,0.1124,0.0099,415907
2022-03-18T00:00:00.000+0000,104.7,74247,0.7917,98.23,1.11,0.1139,0.0097,413399
2022-03-21T00:00:00.000+0000,112.12,77217,0.7933,98.5,1.1043,0.1143,0.0076,413399
2022-03-22T00:00:00.000+0000,111.76,318629,0.7944,98.49,1.1017,0.1145,0.0094,413399
2022-03-23T00:00:00.000+0000,114.93,289182,0.7947,98.62,1.103,0.1142,0.0094,413399
2022-03-24T00:00:00.000+0000,112.34,307238,0.7962,98.79,1.1006,0.1153,0.0103,413399
2022-03-25T00:00:00.000+0000,113.9,320304,0.7987,98.81,1.101,0.1155,0.0098,409950
2022-03-28T00:00:00.000+0000,105.96,372251,0.8008,99.09,1.0982,0.116,0.0099,409950
2022-03-29T00:00:00.000+0000,104.24,387200,0.7988,98.4,1.0994,0.1149,0.0102,409950
2022-03-30T00:00:00.000+0000,107.82,284544,0.8001,97.79,1.1092,0.1154,0.0114,409950
2022-03-31T00:00:00.000+0000,100.28,450845,0.8011,98.31,1.1162,0.1168,0.012,409950
2022-04-01T00:00:00.000+0000,99.27,324777,0.8001,98.63,1.1072,0.1139,0.0122,412371
2022-04-04T00:00:00.000+0000,103.28,288131,0.7983,98.99,1.1047,0.1142,0.0119,412371
2022-04-05T00:00:00.000+0000,101.96,280283,0.8009,99.47,1.0976,0.1148,0.0119,412371
2022-04-06T00:00:00.000+0000,96.23,366036,0.801,99.6,1.0906,0.1141,0.0119,412371
2022-04-07T00:00:00.000+0000,96.03,367318,0.7959,99.75,1.0898,0.1136,0.0122,412371
2022-04-08T00:00:00.000+0000,98.26,310082,0.7945,99.8,1.0865,0.1135,0.0126,421753
2022-04-11T00:00:00.000+0000,94.29,315873,0.7952,99.93,1.0885,0.1149,0.0118,421753
2022-04-12T00:00:00.000+0000,100.6,329037,0.7911,100.29,1.0878,0.1135,0.012,421753
2022-04-13T00:00:00.000+0000,104.25,312502,0.7915,99.88,1.0826,0.1141,0.0117,421753
2022-04-14T00:00:00.000+0000,106.95,244952,0.7958,100.32,1.0897,0.1144,0.0121,421753
2022-04-18T00:00:00.000+0000,108.21,68489,0.7927,100.78,1.0815,0.1136,0.0124,413733
2022-04-19T00:00:00.000+0000,102.56,71792,0.7936,100.96,1.0782,0.1132,0.0123,413733
2022-04-20T00:00:00.000+0000,102.75,299028,0.7934,100.39,1.0794,0.1133,0.0124,413733
2022-04-21T00:00:00.000+0000,103.79,280321,0.8009,100.58,1.085,0.1136,0.0121,413733
2022-04-22T00:00:00.000+0000,102.07,246116,0.7943,101.22,1.0835,0.1125,0.0124,414424
2022-04-25T00:00:00.000+0000,98.54,328153,0.7861,101.75,1.0811,0.1118,0.0129,414424
2022-04-26T00:00:00.000+0000,101.7,351850,0.7852,102.3,1.0714,0.1097,0.0132,414424
2022-04-27T00:00:00.000+0000,102.02,278781,0.7809,102.95,1.0644,0.1083,0.0135,414424
2022-04-28T00:00:00.000+0000,105.36,312064,0.7804,103.62,1.0555,0.1073,0.0135,414424
2022-04-29T00:00:00.000+0000,104.69,294386,0.781,102.96,1.0504,0.1063,0.0138,415727
2022-05-02T00:00:00.000+0000,105.17,261878,0.778,103.74,1.0536,0.1065,0.0136,415727
2022-05-03T00:00:00.000+0000,102.41,239266,0.7768,103.47,1.0509,0.1061,0.0142,415727
2022-05-04T00:00:00.000+0000,107.81,272909,0.7792,102.59,1.0529,0.1065,0.0149,415727
2022-05-05T00:00:00.000+0000,108.26,286916,0.7851,103.75,1.0622,0.1084,0.0149,415727
2022-05-06T00:00:00.000+0000,109.77,294278,0.7796,103.66,1.054,0.1055,0.0154,424214
2022-05-09T00:00:00.000+0000,103.09,368183,0.7741,103.65,1.0532,0.105,0.0145,424214
2022-05-10T00:00:00.000+0000,99.76,389750,0.7687,103.92,1.0566,0.1036,0.0143,424214
2022-05-11T00:00:00.000+0000,105.71,382701,0.7674,103.85,1.0533,0.1028,0.0143,424214
2022-05-12T00:00:00.000+0000,106.13,323547,0.7696,104.85,1.0512,0.1026,0.015,424214
2022-05-13T00:00:00.000+0000,110.49,240989,0.7679,104.56,1.038,0.1014,0.0154,420820
2022-05-16T00:00:00.000+0000,114.2,289127,0.7748,104.19,1.0401,0.1024,0.015,420820
2022-05-17T00:00:00.000+0000,112.4,252630,0.7782,103.36,1.0439,0.1024,0.0155,420820
2022-05-18T00:00:00.000+0000,109.59,103669,0.7808,103.81,1.0548,0.1036,0.0154,420820
2022-05-19T00:00:00.000+0000,112.21,68511,0.7761,102.72,1.0473,0.1012,0.0156,420820
2022-05-20T00:00:00.000+0000,113.23,229930,0.7801,103.15,1.0579,0.1032,0.0161,419801
2022-05-23T00:00:00.000+0000,110.29,215623,0.7805,102.08,1.057,0.1028,0.016,419801
2022-05-24T00:00:00.000+0000,109.77,224794,0.782,101.86,1.0682,0.1041,0.0171,419801
2022-05-25T00:00:00.000+0000,110.33,191370,0.7799,102.06,1.0737,0.1046,0.0175,419801
2022-05-26T00:00:00.000+0000,114.09,234752,0.78,101.83,1.0687,0.1045,0.0166,419801
2022-05-27T00:00:00.000+0000,115.07,217281,0.7829,101.67,1.0733,0.1051,0.0156,414733
2022-05-31T00:00:00.000+0000,114.67,440796,0.7902,101.75,1.0774,0.1063,0.0155,414733
2022-06-01T00:00:00.000+0000,115.26,290530,0.7912,102.55,1.0734,0.1069,0.0159,414733
2022-06-02T00:00:00.000+0000,116.87,327600,0.7896,101.77,1.0654,0.1055,0.0158,414733
2022-06-03T00:00:00.000+0000,118.87,240831,0.7956,102.14,1.0751,0.1068,0.0158,416758
2022-06-06T00:00:00.000+0000,118.5,246825,0.7946,102.44,1.0726,0.1061,0.0158,416758
2022-06-07T00:00:00.000+0000,119.41,341694,0.7949,102.32,1.0691,0.1061,0.0163,416758
2022-06-08T00:00:00.000+0000,122.11,340591,0.7977,102.54,1.0699,0.1057,0.016,416758
2022-06-09T00:00:00.000+0000,121.51,293295,0.7967,103.22,1.0718,0.1055,0.0167,416758
2022-06-10T00:00:00.000+0000,120.67,352906,0.7872,104.15,1.0619,0.1044,0.0173,418714
2022-06-13T00:00:00.000+0000,120.93,372403,0.7814,105.08,1.049,0.1023,0.009,418714
2022-06-14T00:00:00.000+0000,118.93,366320,0.7758,105.52,1.0415,0.101,0.0173,418714
2022-06-15T00:00:00.000+0000,115.31,301750,0.7725,105.16,1.0441,0.1001,0.0171,418714
2022-06-16T00:00:00.000+0000,117.59,162543,0.7768,103.63,1.0456,0.1008,0.0175,418714
2022-06-17T00:00:00.000+0000,109.56,103149,0.772,104.7,1.0547,0.1004,0.0174,418328
2022-06-21T00:00:00.000+0000,110.65,427262,0.7703,104.44,1.0521,0.1012,0.0183,418328
2022-06-22T00:00:00.000+0000,106.19,432724,0.7733,104.2,1.0533,0.1016,0.0186,418328
2022-06-23T00:00:00.000+0000,104.27,346362,0.7714,104.43,1.0564,0.1009,0.0182,418328
2022-06-24T00:00:00.000+0000,107.62,321591,0.77,104.19,1.052,0.1003,0.0184,415566
2022-06-27T00:00:00.000+0000,109.57,282914,0.7754,103.94,1.0566,0.1016,0.0187,415566
2022-06-28T00:00:00.000+0000,111.76,306748,0.7771,104.51,1.0581,0.1021,0.0188,415566
2022-06-29T00:00:00.000+0000,109.78,322060,0.7768,105.11,1.0524,0.1019,0.0186,415566
2022-06-30T00:00:00.000+0000,105.76,362890,0.7762,104.69,1.0447,0.1012,0.0191,415566
2022-07-01T00:00:00.000+0000,108.43,305338,0.7768,105.14,1.0478,0.1016,0.0182,423800
2022-07-05T00:00:00.000+0000,99.5,594215,0.7778,106.5,1.0433,0.1019,0.0183,423800
2022-07-06T00:00:00.000+0000,98.53,444106,0.7672,107.1,1.0258,0.0994,0.0158,423800
2022-07-07T00:00:00.000+0000,102.73,379861,0.7672,107.13,1.0186,0.0987,0.0157,423800
2022-07-08T00:00:00.000+0000,104.79,327461,0.7712,107.01,1.017,0.0993,0.0159,427054
2022-07-11T00:00:00.000+0000,104.09,348566,0.7724,108.02,1.0166,0.0996,0.0154,427054
2022-07-12T00:00:00.000+0000,95.84,398552,0.7695,108.07,1.0048,0.0981,0.0164,427054
2022-07-13T00:00:00.000+0000,96.3,347193,0.7674,107.96,1.0033,0.0975,0.0171,427054
2022-07-14T00:00:00.000+0000,95.78,387528,0.7692,108.54,1.0033,0.0978,0.0171,427054
2022-07-15T00:00:00.000+0000,97.59,240766,0.7629,108.06,1.0026,0.0978,0.0172,426609
2022-07-18T00:00:00.000+0000,102.6,84669,0.7687,107.37,1.0096,0.0983,0.009,426609
2022-07-19T00:00:00.000+0000,104.22,63149,0.7703,106.68,1.0145,0.0992,0.0173,426609
2022-07-20T00:00:00.000+0000,102.26,315620,0.7769,107.08,1.0231,0.101,0.0177,426609
2022-07-21T00:00:00.000+0000,96.35,318911,0.7762,106.91,1.0183,0.1003,0.0182,426609
2022-07-22T00:00:00.000+0000,94.7,307568,0.7765,106.73,1.0221,0.1006,0.0173,422086
2022-07-25T00:00:00.000+0000,96.7,278998,0.7737,106.48,1.02,0.1009,0.0172,422086
2022-07-26T00:00:00.000+0000,94.98,310043,0.7782,107.19,1.0225,0.1017,0.0171,422086
2022-07-27T00:00:00.000+0000,97.26,321903,0.7768,106.45,1.013,0.1011,0.0166,422086
2022-07-28T00:00:00.000+0000,96.42,318403,0.7802,106.35,1.0209,0.1028,0.0169,422086
2022-07-29T00:00:00.000+0000,98.62,349374,0.7808,105.9,1.0192,0.1028,0.016,426553
2022-08-01T00:00:00.000+0000,93.89,365293,0.7803,105.45,1.0208,0.1032,0.0161,426553
2022-08-02T00:00:00.000+0000,94.42,328538,0.7786,106.24,1.0261,0.1038,0.0166,426553
2022-08-03T00:00:00.000+0000,90.66,395099,0.7759,106.51,1.0156,0.1022,0.0165,426553
2022-08-04T00:00:00.000+0000,88.54,334931,0.778,105.69,1.0158,0.1029,0.016,426553
2022-08-05T00:00:00.000+0000,89.01,350016,0.777,106.62,1.0248,0.1029,0.0163,432010
2022-08-08T00:00:00.000+0000,90.76,340157,0.7725,106.44,1.0171,0.1017,0.0165,432010
2022-08-09T00:00:00.000+0000,90.5,347045,0.7778,106.37,1.0198,0.1029,0.0162,432010
2022-08-10T00:00:00.000+0000,91.93,383766,0.776,105.2,1.0208,0.1028,0.0165,432010
2022-08-11T00:00:00.000+0000,94.34,341234,0.7828,105.09,1.0301,0.1051,0.0163,432010
2022-08-12T00:00:00.000+0000,92.09,264953,0.7835,105.63,1.0317,0.105,0.0165,424954
2022-08-15T00:00:00.000+0000,89.41,275443,0.7825,106.55,1.0256,0.1043,0.0161,424954
2022-08-16T00:00:00.000+0000,86.53,305366,0.775,106.5,1.0162,0.1031,0.0165,424954
2022-08-17T00:00:00.000+0000,88.11,230346,0.7785,106.57,1.0171,0.1035,0.0163,424954
2022-08-18T00:00:00.000+0000,90.5,80029,0.7741,107.48,1.018,0.103,0.0165,424954
2022-08-19T00:00:00.000+0000,90.77,58714,0.7724,108.17,1.009,0.1028,0.0167,421672
2022-08-22T00:00:00.000+0000,90.23,352665,0.7692,109.05,1.0035,0.1019,0.0168,421672
2022-08-23T00:00:00.000+0000,93.74,285607,0.7664,108.62,0.9939,0.1018,0.0166,421672
2022-08-24T00:00:00.000+0000,94.89,320388,0.7717,108.68,0.9967,0.1031,0.0166,421672
2022-08-25T00:00:00.000+0000,92.52,279877,0.771,108.47,0.9969,0.1031,0.0167,421672
2022-08-26T00:00:00.000+0000,93.06,288392,0.7729,108.8,0.9971,0.1035,0.0166,418346
2022-08-29T00:00:00.000+0000,97.01,283463,0.7656,108.84,0.9939,0.1021,0.0166,418346
2022-08-30T00:00:00.000+0000,91.64,386272,0.7692,108.77,1.0014,0.1027,0.0162,418346
2022-08-31T00:00:00.000+0000,89.55,344147,0.764,108.7,1.0025,0.102,0.0167,418346
2022-09-01T00:00:00.000+0000,86.61,305106,0.761,109.69,1.0039,0.1005,0.0166,418346
2022-09-02T00:00:00.000+0000,86.87,277533,0.7607,109.53,0.9952,0.0996,0.0166,427191
2022-09-06T00:00:00.000+0000,86.88,420255,0.7617,110.21,0.9952,0.1006,0.0164,427191
2022-09-07T00:00:00.000+0000,81.94,380781,0.7602,109.84,0.9898,0.0997,0.0163,427191
2022-09-08T00:00:00.000+0000,83.54,342763,0.7616,109.71,0.9996,0.0999,0.0156,427191
2022-09-09T00:00:00.000+0000,86.79,305188,0.7645,109,1.0012,0.0997,0.0163,429633
2022-09-12T00:00:00.000+0000,87.78,275104,0.7679,108.33,1.0071,0.1014,0.0161,429633
2022-09-13T00:00:00.000+0000,87.31,347998,0.7704,109.82,1.013,0.1017,0.0168,429633
2022-09-14T00:00:00.000+0000,88.48,335381,0.7597,109.66,0.9982,0.0991,0.0171,429633
2022-09-15T00:00:00.000+0000,85.1,235358,0.7598,109.74,0.9984,0.0991,0.0168,429633
2022-09-16T00:00:00.000+0000,85.11,87829,0.7549,109.76,0.9988,0.0982,0.0168,430774
2022-09-19T00:00:00.000+0000,85.73,59626,0.7543,109.74,1.0022,0.0982,0.0168,430774
2022-09-20T00:00:00.000+0000,84.45,279813,0.7551,110.22,1.003,0.098,0.0167,430774
2022-09-21T00:00:00.000+0000,82.94,339683,0.7483,110.64,0.9971,0.0968,0.0166,430774
2022-09-22T00:00:00.000+0000,83.49,303492,0.7419,111.35,0.9831,0.0965,0.0162,430774
2022-09-23T00:00:00.000+0000,78.74,334271,0.7423,113.19,0.9842,0.0962,0.0163,430559
2022-09-26T00:00:00.000+0000,76.71,280927,0.7363,114.1,0.969,0.0944,0.0175,430559
2022-09-27T00:00:00.000+0000,78.5,283614,0.7294,114.11,0.9624,0.0927,0.0171,430559
2022-09-28T00:00:00.000+0000,82.15,324678,0.7287,112.6,0.9596,0.0927,0.017,430559
2022-09-29T00:00:00.000+0000,81.23,286126,0.7338,112.25,0.9708,0.0935,0.0171,430559
2022-09-30T00:00:00.000+0000,79.49,253154,0.7313,112.12,0.983,0.0937,0.0174,429203
2022-10-03T00:00:00.000+0000,83.63,287168,0.7253,111.75,0.9793,0.092,0.0166,429203
2022-10-04T00:00:00.000+0000,86.52,302549,0.7338,110.07,0.9832,0.094,0.0172,429203
2022-10-05T00:00:00.000+0000,87.76,329790,0.7404,111.07,0.9984,0.0958,0.017,429203
2022-10-06T00:00:00.000+0000,88.45,235296,0.7354,112.26,0.9911,0.0954,0.0163,429203
2022-10-07T00:00:00.000+0000,92.64,429162,0.7277,112.8,0.9789,0.0933,0.0165,439082
2022-10-10T00:00:00.000+0000,91.13,289508,0.7282,113.14,0.9735,0.0934,0.0155,439082
2022-10-11T00:00:00.000+0000,89.35,333158,0.726,113.22,0.971,0.0937,0.0161,439082
2022-10-12T00:00:00.000+0000,87.27,332271,0.7251,113.32,0.97,0.093,0.0156,439082
2022-10-13T00:00:00.000+0000,89.11,298032,0.7238,112.36,0.9708,0.0929,0.0157,439082
2022-10-14T00:00:00.000+0000,85.61,237026,0.7267,113.31,0.9751,0.0945,0.0156,437357
2022-10-17T00:00:00.000+0000,85.46,172020,0.7218,112.04,0.9739,0.094,0.016,437357
2022-10-18T00:00:00.000+0000,82.82,97304,0.7292,112.13,0.9846,0.0951,0.0161,437357
2022-10-19T00:00:00.000+0000,85.55,71309,0.7285,112.98,0.9864,0.0949,0.0161,437357
2022-10-20T00:00:00.000+0000,85.98,338344,0.7261,112.88,0.9766,0.0941,0.0164,437357
2022-10-21T00:00:00.000+0000,85.05,272803,0.7258,112.01,0.9779,0.0938,0.0162,439945
2022-10-24T00:00:00.000+0000,84.58,250726,0.7328,111.99,0.986,0.0953,0.0162,439945
2022-10-25T00:00:00.000+0000,85.32,240441,0.7302,110.95,0.9887,0.0953,0.0163,439945
2022-10-26T00:00:00.000+0000,87.91,287182,0.7344,109.7,0.9964,0.0962,0.0161,439945
2022-10-27T00:00:00.000+0000,89.08,292556,0.7379,110.59,1.0092,0.0977,0.0163,439945
2022-10-28T00:00:00.000+0000,87.9,263404,0.7372,110.67,0.9968,0.0974,0.0163,436830
2022-10-31T00:00:00.000+0000,86.53,285342,0.7349,111.53,0.9955,0.0969,0.0163,436830
2022-11-01T00:00:00.000+0000,88.37,274321,0.7347,111.48,0.9886,0.0963,0.0161,436830
2022-11-02T00:00:00.000+0000,90,280961,0.7343,111.35,0.9878,0.0967,0.0162,436830
2022-11-03T00:00:00.000+0000,88.17,239816,0.7291,112.93,0.9814,0.0956,0.0162,436830
2022-11-04T00:00:00.000+0000,92.61,354060,0.7277,110.88,0.975,0.0945,0.016,440755
2022-11-07T00:00:00.000+0000,91.79,322419,0.7401,110.12,0.9929,0.0975,0.0161,440755
2022-11-08T00:00:00.000+0000,88.91,344223,0.7411,109.62,1.0019,0.0978,0.0158,440755
2022-11-09T00:00:00.000+0000,85.83,388301,0.7454,110.55,1.0081,0.0978,0.0164,440755
2022-11-10T00:00:00.000+0000,86.47,340007,0.7393,108.21,1.002,0.0964,0.0162,440755
2022-11-11T00:00:00.000+0000,88.96,301664,0.7501,106.29,1.0192,0.099,0.0165,435355
2022-11-14T00:00:00.000+0000,85.87,315450,0.7545,106.66,1.0329,0.1008,0.0165,435355
2022-11-15T00:00:00.000+0000,86.92,331709,0.7505,106.4,1.0319,0.0996,0.0168,435355
2022-11-16T00:00:00.000+0000,85.59,225668,0.7534,106.28,1.0358,0.1002,0.0163,435355
2022-11-17T00:00:00.000+0000,81.64,138476,0.7499,106.69,1.0395,0.1,0.0165,435355
2022-11-18T00:00:00.000+0000,80.08,96583,0.7507,106.93,1.0362,0.0988,0.0166,431665
2022-11-21T00:00:00.000+0000,79.73,475104,0.7476,107.84,1.0331,0.0985,0.0164,431665
2022-11-22T00:00:00.000+0000,80.95,269615,0.7437,107.22,1.0246,0.0976,0.0165,431665
2022-11-23T00:00:00.000+0000,77.94,379145,0.7484,106.08,1.0311,0.099,0.0165,431665
2022-11-25T00:00:00.000+0000,76.28,266451,0.7498,105.96,1.0408,0.1009,0.0166,419084
2022-11-28T00:00:00.000+0000,77.24,405033,0.7457,106.68,1.0368,0.1009,0.0165,419084
2022-11-29T00:00:00.000+0000,78.2,381869,0.7413,106.82,1.0346,0.0999,0.0162,419084
2022-11-30T00:00:00.000+0000,80.55,287534,0.7362,105.95,1.0324,0.0999,0.0164,419084
2022-12-01T00:00:00.000+0000,81.22,321432,0.7456,104.73,1.0425,0.1018,0.0164,419084
2022-12-02T00:00:00.000+0000,79.98,280235,0.7443,104.55,1.0528,0.1029,0.0163,413898
2022-12-05T00:00:00.000+0000,76.93,346657,0.7438,105.29,1.0544,0.1025,0.0165,413898
2022-12-06T00:00:00.000+0000,74.25,380598,0.7359,105.58,1.0497,0.1006,0.0165,413898
2022-12-07T00:00:00.000+0000,72.01,392236,0.7326,105.1,1.0469,0.0999,0.0165,413898
2022-12-08T00:00:00.000+0000,71.46,474459,0.7327,104.77,1.0513,0.0999,0.0158,413898
2022-12-09T00:00:00.000+0000,71.02,356722,0.7354,104.81,1.056,0.1004,0.0158,424129
2022-12-12T00:00:00.000+0000,73.17,323553,0.7323,105.13,1.0522,0.1003,0.016,424129
2022-12-13T00:00:00.000+0000,75.39,352858,0.7337,103.98,1.0542,0.1002,0.016,424129
2022-12-14T00:00:00.000+0000,77.28,292488,0.7377,103.77,1.0627,0.1023,0.0158,424129
2022-12-15T00:00:00.000+0000,76.11,224663,0.738,104.56,1.0676,0.1029,0.0155,424129
2022-12-16T00:00:00.000+0000,74.29,99205,0.7322,104.7,1.0641,0.1015,0.0155,418234
2022-12-19T00:00:00.000+0000,75.19,69348,0.7305,104.72,1.0585,0.1018,0.0154,418234
2022-12-20T00:00:00.000+0000,76.09,254792,0.733,103.97,1.0615,0.1011,0.0143,418234
2022-12-21T00:00:00.000+0000,78.29,234624,0.7353,104.16,1.0627,0.1012,0.0144,418234
2022-12-22T00:00:00.000+0000,77.49,219142,0.7346,104.43,1.061,0.1017,0.0137,418234
2022-12-23T00:00:00.000+0000,79.56,237711,0.7333,104.31,1.0603,0.1014,0.0147,418952
2022-12-27T00:00:00.000+0000,79.53,199601,0.7376,104.18,1.064,0.1019,0.0146,418952
2022-12-28T00:00:00.000+0000,78.96,207717,0.7394,104.46,1.0637,0.1018,0.0143,418952
2022-12-29T00:00:00.000+0000,78.4,199858,0.7353,103.84,1.0629,0.1013,0.0138,418952
2022-12-30T00:00:00.000+0000,80.26,205909,0.7379,103.52,1.0661,0.1012,0.0135,420646
2023-01-03T00:00:00.000+0000,76.93,338520,0.7375,104.52,1.0678,0.1016,0.0141,420646
2023-01-04T00:00:00.000+0000,72.84,352434,0.7313,104.25,1.0547,0.0991,0.0137,420646
2023-01-05T00:00:00.000+0000,73.67,300731,0.7416,105.04,1.0606,0.0992,0.0138,420646
2023-01-06T00:00:00.000+0000,73.77,258128,0.7375,103.88,1.0522,0.0976,0.0139,439607
2023-01-09T00:00:00.000+0000,74.63,329290,0.7443,103,1.0656,0.1001,0.0138,439607
2023-01-10T00:00:00.000+0000,75.12,307430,0.7466,103.24,1.0733,0.1013,0.0143,439607
2023-01-11T00:00:00.000+0000,77.41,350891,0.7444,103.19,1.0739,0.1002,0.0144,439607
2023-01-12T00:00:00.000+0000,78.39,307705,0.7446,102.25,1.0766,0.1001,0.0145,439607
2023-01-13T00:00:00.000+0000,79.86,283539,0.7476,102.2,1.086,0.1012,0.0148,448015
2023-01-17T00:00:00.000+0000,80.18,312275,0.7464,102.39,1.083,0.1014,0.0146,448015
2023-01-18T00:00:00.000+0000,79.48,92549,0.7468,102.36,1.0793,0.1012,0.0146,448015
2023-01-19T00:00:00.000+0000,80.33,58863,0.741,102.06,1.0798,0.1009,0.0146,448015
2023-01-20T00:00:00.000+0000,81.31,300145,0.7427,102.01,1.0834,0.101,0.0144,448548
2023-01-23T00:00:00.000+0000,81.62,297076,0.7479,102.14,1.0865,0.1016,0.0147,448548
2023-01-24T00:00:00.000+0000,80.13,288207,0.7479,101.92,1.0874,0.1019,0.0145,448548
2023-01-25T00:00:00.000+0000,80.15,297234,0.7477,101.64,1.0888,0.1014,0.0144,448548
2023-01-26T00:00:00.000+0000,81.01,291060,0.7474,101.84,1.0922,0.1011,0.0145,448548
2023-01-27T00:00:00.000+0000,79.68,367588,0.751,101.93,1.0894,0.1015,0.0144,452688
2023-01-30T00:00:00.000+0000,77.9,327426,0.7517,102.28,1.0871,0.1011,0.0141,452688
2023-01-31T00:00:00.000+0000,78.87,312734,0.7472,102.1,1.0851,0.1002,0.0143,452688
2023-02-01T00:00:00.000+0000,76.41,360859,0.7515,101.22,1.0861,0.1002,0.0142,452688
2023-02-02T00:00:00.000+0000,75.88,339755,0.7533,101.75,1.1013,0.1012,0.0143,452688
2023-02-03T00:00:00.000+0000,73.39,413414,0.7509,102.92,1.0905,0.0996,0.0133,455111
2023-02-06T00:00:00.000+0000,74.11,380028,0.7463,103.62,1.0791,0.0978,0.0142,455111
2023-02-07T00:00:00.000+0000,77.14,408279,0.744,103.43,1.0731,0.0967,0.014,455111
2023-02-08T00:00:00.000+0000,78.47,353468,0.7468,103.41,1.073,0.097,0.0139,455111
2023-02-09T00:00:00.000+0000,78.06,324156,0.7438,103.22,1.0716,0.097,0.0137,455111
2023-02-10T00:00:00.000+0000,79.72,356062,0.7436,103.63,1.0742,0.0983,0.0137,471394
2023-02-13T00:00:00.000+0000,80.14,301299,0.7486,103.35,1.0678,0.0987,0.0137,471394
2023-02-14T00:00:00.000+0000,79.06,299938,0.75,103.23,1.073,0.0991,0.0135,471394
2023-02-15T00:00:00.000+0000,78.59,264486,0.7496,103.92,1.0736,0.0987,0.0136,471394
2023-02-16T00:00:00.000+0000,78.49,117600,0.7468,103.86,1.0692,0.098,0.0135,471394
2023-02-17T00:00:00.000+0000,76.34,93267,0.7422,103.86,1.0666,0.0975,0.0134,479041
2023-02-21T00:00:00.000+0000,76.16,402351,0.7433,104.18,1.0683,0.0977,0.0133,479041
2023-02-22T00:00:00.000+0000,73.95,332018,0.7388,104.59,1.0652,0.0971,0.0134,479041
2023-02-23T00:00:00.000+0000,75.39,333838,0.7383,104.6,1.0606,0.0966,0.0134,479041
2023-02-24T00:00:00.000+0000,76.32,329254,0.7384,105.21,1.0598,0.0971,0.0133,480207
