Price,Close,High,Low,Open,Volume
3/16/2021,0.013748539,0.013789129,0.013690004,0.013748483,0
3/17/2021,0.013723446,0.013723653,0.013480595,0.013723653,0
3/18/2021,0.013576848,0.013620563,0.013462756,0.013576829,0
3/19/2021,0.013455038,0.013558587,0.013439,0.013453066,0
3/22/2021,0.013485503,0.013479741,0.013321965,0.013446915,0
3/23/2021,0.013369717,0.013369806,0.013103927,0.013369717,0
3/24/2021,0.013100768,0.013210738,0.01300052,0.01309569,0
3/25/2021,0.01305207,0.013204457,0.013039748,0.013049703,0
3/26/2021,0.013137652,0.013227339,0.013127838,0.013134133,0
3/29/2021,0.013216831,0.013219399,0.013143714,0.013216413,0
3/30/2021,0.013217967,0.013268424,0.013130079,0.01321746,0
3/31/2021,0.013174537,0.013293983,0.013163697,0.013164651,0
4/1/2021,0.013214421,0.0132366,0.013087291,0.013212047,0
4/2/2021,0.013112295,0.013174553,0.01307634,0.013114789,0
4/5/2021,0.013086402,0.013158189,0.01304053,0.013087566,0
4/6/2021,0.013083166,0.013129734,0.012939071,0.0130813,0
4/7/2021,0.012986928,0.013004476,0.012818869,0.012969227,0
4/8/2021,0.012960402,0.013050725,0.012932796,0.012957698,0
4/9/2021,0.01302219,0.013024326,0.012912223,0.013022037,0
4/12/2021,0.012922067,0.012979933,0.012864797,0.012922151,0
4/13/2021,0.012938084,0.01319122,0.012902893,0.012940042,0
4/14/2021,0.013172019,0.01325504,0.013157427,0.013168117,0
4/15/2021,0.013155437,0.013179484,0.01290789,0.013155593,0
4/16/2021,0.013144318,0.013277391,0.013079179,0.013146219,0
4/19/2021,0.01316569,0.013197366,0.013092262,0.013165707,0
4/20/2021,0.013110953,0.013172957,0.012984652,0.013111229,0
4/21/2021,0.013016935,0.013102434,0.01296963,0.012970505,0
4/22/2021,0.013060115,0.013255514,0.013031693,0.013055869,0
4/23/2021,0.013244068,0.013395471,0.013240387,0.013244068,0
4/26/2021,0.013349673,0.013399797,0.013267878,0.013352864,0
4/27/2021,0.013337744,0.013374491,0.013289143,0.013332888,0
4/28/2021,0.013372703,0.013418371,0.013337246,0.013372953,0
4/29/2021,0.013447457,0.013481013,0.013396565,0.013448597,0
4/30/2021,0.013381632,0.013426242,0.013302772,0.013384981,0
5/3/2021,0.013298314,0.013400694,0.013184332,0.01329842,0
5/4/2021,0.01335215,0.013387185,0.013273515,0.013358555,0
5/5/2021,0.013381095,0.01340648,0.013338668,0.013381525,0
5/6/2021,0.013368323,0.013470734,0.013357751,0.013365428,0
5/7/2021,0.013479142,0.013604554,0.013459857,0.013479342,0
5/10/2021,0.013592367,0.013600816,0.013474547,0.01357659,0
5/11/2021,0.013463209,0.013544996,0.013443173,0.013468776,0
5/12/2021,0.013483013,0.013528138,0.013424261,0.013483267,0
5/13/2021,0.013404735,0.013544996,0.013395668,0.013397858,0
5/14/2021,0.013513915,0.013565282,0.013495277,0.01351397,0
5/17/2021,0.013521242,0.013559505,0.013495641,0.013521242,0
5/18/2021,0.013553331,0.01358751,0.013538762,0.013552357,0
5/19/2021,0.013573788,0.013600483,0.013536928,0.013571394,0
5/20/2021,0.013562688,0.013618171,0.013525961,0.013561529,0
5/21/2021,0.013611183,0.013635999,0.01357552,0.013610664,0
5/24/2021,0.013584594,0.013624256,0.013543859,0.0135838,0
5/25/2021,0.013616761,0.013661203,0.013608164,0.013615445,0
5/26/2021,0.013610721,0.013654431,0.013569074,0.013611034,0
5/27/2021,0.013598227,0.01364277,0.013579005,0.013600501,0
5/28/2021,0.013616521,0.013660512,0.013570676,0.013613704,0
5/31/2021,0.013662191,0.013669438,0.013614332,0.013658646,0
6/1/2021,0.013624275,0.013678581,0.013575888,0.013624479,0
6/2/2021,0.013602591,0.013676448,0.013569257,0.013603055,0
6/3/2021,0.013671455,0.013690753,0.013643682,0.013669698,0
6/4/2021,0.013658497,0.013741058,0.013641262,0.013658497,0
6/7/2021,0.013698329,0.01374629,0.013691484,0.013701933,0
6/8/2021,0.013737679,0.013827625,0.013719304,0.01373683,0
6/9/2021,0.013842152,0.01389323,0.013825064,0.013842152,0
6/10/2021,0.013830876,0.013948946,0.013801576,0.013830015,0
6/11/2021,0.013939031,0.013977999,0.013856154,0.013939322,0
6/14/2021,0.013876689,0.013897131,0.01382686,0.013876342,0
6/15/2021,0.013884974,0.013947177,0.013826726,0.013885573,0
6/16/2021,0.013848613,0.013960221,0.013844835,0.013848114,0
6/17/2021,0.013780672,0.01387486,0.013761026,0.01378622,0
6/18/2021,0.013814216,0.013877767,0.013743929,0.013808245,0
6/21/2021,0.013736642,0.013746837,0.013639773,0.013745232,0
6/22/2021,0.01368195,0.013696903,0.013646474,0.013678525,0
6/23/2021,0.013724576,0.013824375,0.013693096,0.013723804,0
6/24/2021,0.013768264,0.013863088,0.013765174,0.01376851,0
6/25/2021,0.013831833,0.013887192,0.013819599,0.01383145,0
6/28/2021,0.013848498,0.013871164,0.013834895,0.013851855,0
6/29/2021,0.013849571,0.013862146,0.013729814,0.013851413,0
6/30/2021,0.013750922,0.013768245,0.013660641,0.013750523,0
7/1/2021,0.013688412,0.013737508,0.013608459,0.013688391,0
7/2/2021,0.013613424,0.013674653,0.013559395,0.013604517,0
7/5/2021,0.013658423,0.013661295,0.013589911,0.013660754,0
7/6/2021,0.013624664,0.013669793,0.013403029,0.013621306,0
7/7/2021,0.013423035,0.013529475,0.013353274,0.013428766,0
7/8/2021,0.013387023,0.013415165,0.013272985,0.013386773,0
7/9/2021,0.013384785,0.013483667,0.013372846,0.013384461,0
7/12/2021,0.013467434,0.013474911,0.013375278,0.013473638,0
7/13/2021,0.013446843,0.013536269,0.013440661,0.013440661,0
7/14/2021,0.013452685,0.013526492,0.013448182,0.013453336,0
7/15/2021,0.013490489,0.013505629,0.01346348,0.013490234,0
7/16/2021,0.013446517,0.013512345,0.013438512,0.013447475,0
7/19/2021,0.013502748,0.013502018,0.013376136,0.013502018,0
7/20/2021,0.013393802,0.013449826,0.013387061,0.013394072,0
7/21/2021,0.013450388,0.013537003,0.013412736,0.013447042,0
7/22/2021,0.013524259,0.013590041,0.013515815,0.013527315,0
7/23/2021,0.013576793,0.013608683,0.013547565,0.013576111,0
7/26/2021,0.013572756,0.013579576,0.013470517,0.013572223,0
7/27/2021,0.013572038,0.013593292,0.013527773,0.013572168,0
7/28/2021,0.013566846,0.013632225,0.013553808,0.013575152,0
7/29/2021,0.013616799,0.013698649,0.013602851,0.013616429,0
7/30/2021,0.01366998,0.013733038,0.013621009,0.013668578,0
8/2/2021,0.013682156,0.013762825,0.013643793,0.013679404,0
8/3/2021,0.013706498,0.013739812,0.013666055,0.013707042,0
8/4/2021,0.013709956,0.013751375,0.013650461,0.013710273,0
8/5/2021,0.013665197,0.01370229,0.013651504,0.013665216,0
8/6/2021,0.01367598,0.013701651,0.013609702,0.013673961,0
8/9/2021,0.013604851,0.013632837,0.01357423,0.013604831,0
8/10/2021,0.013583155,0.013607052,0.013507855,0.013583283,0
8/11/2021,0.013527773,0.013572002,0.013489998,0.013528504,0
8/12/2021,0.0136237,0.013637728,0.013574784,0.013624962,0
8/13/2021,0.013598338,0.013671363,0.013583819,0.013601463,0
8/16/2021,0.013670521,0.01366348,0.013609145,0.013659933,0
8/17/2021,0.013645786,0.013647014,0.013594715,0.013646792,0
8/18/2021,0.01358775,0.013636964,0.013545749,0.013597894,0
8/19/2021,0.013542154,0.013543162,0.01346058,0.013541603,0
8/20/2021,0.013463462,0.01352223,0.01340968,0.013460491,0
8/23/2021,0.013477979,0.013528999,0.013468013,0.013479452,0
8/24/2021,0.01349883,0.013568779,0.013494731,0.013499812,0
8/25/2021,0.013557209,0.013581255,0.013503477,0.013557411,0
8/26/2021,0.013555647,0.013569626,0.013432555,0.013552982,0
8/27/2021,0.013464839,0.013601131,0.013460907,0.013462284,0
8/30/2021,0.013623755,0.013641021,0.01357423,0.013626279,0
8/31/2021,0.013620917,0.013665552,0.013611128,0.013616743,0
9/1/2021,0.013647667,0.013723049,0.013611183,0.013644892,0
9/2/2021,0.01370214,0.013761538,0.013693022,0.013701445,0
9/3/2021,0.013696959,0.013782647,0.013699061,0.013709052,0
9/6/2021,0.013741511,0.013741455,0.013693003,0.013741417,0
9/7/2021,0.0137046,0.013718965,0.013629921,0.013706177,0
9/8/2021,0.013630813,0.013662322,0.013602297,0.013629252,0
9/9/2021,0.01365268,0.013735075,0.013641076,0.013644761,0
9/10/2021,0.013724576,0.013761538,0.013673661,0.013729398,0
9/13/2021,0.01368062,0.013764208,0.01366559,0.013679797,0
9/14/2021,0.013765763,0.013779837,0.013704825,0.013765933,0
9/15/2021,0.013721261,0.013807386,0.013684477,0.013721242,0
9/16/2021,0.013842631,0.013844414,0.013775053,0.013839873,0
9/17/2021,0.013798336,0.0138055,0.013727947,0.013798661,0
9/20/2021,0.01373466,0.013741455,0.013589524,0.013724688,0
9/21/2021,0.013631406,0.013703567,0.013599983,0.013617206,0
9/22/2021,0.013698348,0.013778603,0.013681781,0.013692065,0
9/23/2021,0.01371443,0.013780938,0.013708958,0.013712775,0
9/24/2021,0.01376027,0.013770406,0.013690004,0.013764814,0
9/27/2021,0.013755745,0.013811086,0.013738472,0.013760648,0
9/28/2021,0.013777027,0.013815285,0.013713696,0.013779342,0
9/29/2021,0.013728871,0.013775774,0.013716293,0.013728814,0
9/30/2021,0.013727608,0.013781394,0.013711402,0.013727796,0
10/1/2021,0.013751904,0.013768795,0.013654673,0.013752301,0
10/4/2021,0.013746649,0.013814234,0.013701821,0.013746649,0
10/5/2021,0.013796929,0.013837459,0.013761973,0.0137979,0
10/6/2021,0.013832999,0.013839623,0.01375372,0.013837498,0
10/7/2021,0.013813185,0.013951282,0.013805042,0.013813109,0
10/8/2021,0.013930778,0.013962991,0.013881369,0.013927325,0
10/11/2021,0.013936641,0.013977295,0.013909753,0.013936641,0
10/12/2021,0.013920772,0.01394564,0.013893328,0.013912482,0
10/13/2021,0.013918563,0.013944958,0.013871742,0.013918504,0
10/14/2021,0.013894871,0.014022335,0.01388164,0.013892266,0
10/15/2021,0.01401198,0.014110025,0.014001681,0.014012079,0
10/18/2021,0.01407826,0.014095744,0.014012392,0.014081234,0
10/19/2021,0.014047113,0.014127667,0.014035581,0.014070615,0
10/20/2021,0.014118591,0.014122778,0.01406094,0.01411602,0
10/21/2021,0.014120485,0.014126648,0.01402682,0.014123995,0
10/22/2021,0.014061415,0.014299605,0.014058172,0.014081552,0
10/25/2021,0.014214136,0.014343087,0.014187818,0.014214136,0
10/26/2021,0.014325436,0.014447945,0.014317621,0.014320882,0
10/27/2021,0.014398061,0.014425248,0.014156286,0.014401233,0
10/28/2021,0.01416822,0.014280043,0.014133277,0.014162681,0
10/29/2021,0.014256711,0.014256997,0.014091851,0.014255472,0
11/1/2021,0.014119627,0.014139272,0.014016596,0.014111039,0
11/2/2021,0.013970402,0.014011685,0.013891783,0.013969388,0
11/3/2021,0.013965427,0.014021174,0.013844855,0.013965583,0
11/4/2021,0.013947857,0.014045496,0.01391227,0.013937282,0
11/5/2021,0.014004426,0.014076774,0.013897767,0.01400119,0
11/8/2021,0.014030519,0.014061751,0.013987384,0.014059161,0
11/9/2021,0.014041038,0.014155364,0.014018954,0.014040309,0
11/10/2021,0.014143372,0.01418303,0.01408292,0.014139771,0
11/11/2021,0.014037333,0.014091454,0.014014318,0.014040705,0
11/12/2021,0.013973505,0.013989144,0.013677777,0.013973897,0
11/15/2021,0.013725084,0.01388426,0.013725084,0.013759038,0
11/16/2021,0.013796376,0.013828389,0.013607479,0.013796205,0
11/17/2021,0.013680357,0.013831833,0.01365762,0.013686163,0
11/18/2021,0.013781944,0.013795768,0.013646103,0.013783009,0
11/19/2021,0.013686443,0.013758658,0.013576811,0.013685675,0
11/22/2021,0.013599337,0.013668205,0.013329512,0.013617392,0
11/23/2021,0.013338598,0.013450569,0.013289919,0.013337121,0
11/24/2021,0.013464115,0.013497354,0.013329707,0.013464332,0
11/25/2021,0.013345256,0.013429976,0.013342317,0.013345273,0
11/26/2021,0.013417723,0.013413636,0.013178878,0.013413636,0
11/29/2021,0.013241526,0.013467107,0.013279789,0.013309482,0
11/30/2021,0.013433782,0.013520639,0.01331824,0.013429578,0
12/1/2021,0.013499102,0.013570693,0.013468739,0.013496643,0
12/2/2021,0.013468739,0.013600631,0.013468739,0.013468739,0
12/3/2021,0.013583357,0.013634752,0.013528652,0.013582712,0
12/6/2021,0.013537698,0.013604998,0.013448236,0.013533722,0
12/7/2021,0.013450225,0.01354252,0.013420117,0.013450207,0
12/8/2021,0.013515284,0.013604312,0.013505666,0.01351534,0
12/9/2021,0.013601094,0.013614185,0.013565945,0.013595047,0
12/10/2021,0.013584188,0.013651318,0.0135573,0.013576737,0
12/13/2021,0.013622364,0.013656463,0.013575226,0.013641076,0
12/14/2021,0.013612387,0.013628379,0.013553808,0.013609126,0
12/15/2021,0.013551347,0.013578765,0.013482704,0.013551256,0
12/16/2021,0.013586716,0.01363438,0.01355583,0.013586347,0
12/17/2021,0.013557447,0.013600446,0.013471715,0.01353169,0
12/20/2021,0.013502091,0.013503641,0.01343131,0.013453518,0
12/21/2021,0.013501927,0.013565761,0.013492546,0.013500196,0
12/22/2021,0.013537369,0.013590927,0.013489379,0.013537369,0
12/23/2021,0.013584871,0.013666262,0.013580314,0.013582435,0
12/24/2021,0.013642789,0.013676224,0.013565761,0.013638844,0
12/27/2021,0.01358511,0.01368414,0.013578857,0.013634269,0
12/28/2021,0.013631593,0.013636798,0.013537295,0.013633655,0
12/29/2021,0.013574506,0.013595453,0.013480541,0.013574506,0
12/30/2021,0.013518081,0.013538651,0.013310617,0.013518081,0
12/31/2021,0.013417145,0.013429471,0.013262775,0.013417163,0
1/3/2022,0.013335823,0.013484467,0.013300419,0.013300419,0
1/4/2022,0.013445956,0.013447856,0.013233114,0.013445775,0
1/5/2022,0.013286741,0.013303356,0.013136651,0.013286741,0
1/6/2022,0.013044341,0.013150333,0.012937999,0.013044341,0
1/7/2022,0.013096943,0.013319303,0.013075998,0.013100254,0
1/10/2022,0.013254513,0.013363571,0.013200467,0.013281924,0
1/11/2022,0.013358982,0.013426496,0.013315916,0.013355771,0
1/12/2022,0.013431166,0.013460907,0.013353631,0.013424531,0
1/13/2022,0.013411208,0.013429669,0.013066259,0.01341119,0
1/14/2022,0.01310513,0.013231013,0.012995958,0.013104906,0
1/17/2022,0.013101953,0.013227164,0.013025922,0.013105043,0
1/18/2022,0.01314717,0.013184716,0.013013885,0.01314717,0
1/19/2022,0.013019392,0.013184785,0.012964183,0.013019392,0
1/20/2022,0.01310331,0.013160925,0.013026092,0.013102846,0
1/21/2022,0.013142107,0.013110799,0.012911723,0.013029758,0
1/24/2022,0.012918895,0.012992075,0.012582415,0.01292372,0
1/25/2022,0.012713992,0.01278184,0.012609704,0.012720623,0
1/26/2022,0.012700719,0.012738205,0.012456558,0.012700719,0
1/27/2022,0.012626327,0.012918562,0.012546421,0.012623043,0
1/28/2022,0.012808607,0.012919663,0.012773676,0.012808607,0
1/31/2022,0.012864086,0.012942219,0.012826811,0.012840597,0
2/1/2022,0.012935305,0.013083131,0.012882265,0.012935958,0
2/2/2022,0.013039238,0.013214578,0.013026007,0.013039238,0
2/3/2022,0.013128011,0.013136634,0.013023376,0.0131312,0
2/4/2022,0.013087035,0.013218945,0.013081813,0.013086812,0
2/7/2022,0.013187776,0.013268442,0.013155921,0.013181518,0
2/8/2022,0.01325954,0.013338438,0.013230489,0.013260137,0
2/9/2022,0.013327025,0.013416408,0.013308031,0.013318347,0
2/10/2022,0.013385054,0.013468739,0.013346378,0.013384713,0
2/11/2022,0.013328482,0.013367019,0.013131287,0.013328305,0
2/14/2022,0.012910822,0.013151664,0.01282293,0.012927747,0
2/15/2022,0.013074374,0.013315757,0.013024225,0.013073946,0
2/16/2022,0.013249772,0.01336291,0.013242822,0.013249683,0
2/17/2022,0.013327203,0.013327488,0.013049038,0.013327203,0
2/18/2022,0.013135668,0.013222162,0.012938619,0.013135668,0
2/21/2022,0.012925608,0.01312336,0.01255887,0.012815748,0
2/22/2022,0.012440441,0.012716967,0.012360023,0.012439513,0
2/23/2022,0.012688825,0.012726224,0.01235361,0.012685285,0
2/24/2022,0.01228284,0.012284152,0.011119006,0.01228284,0
2/25/2022,0.011776483,0.012268583,0.011661222,0.011776483,0
2/28/2022,0.012010424,0.011976765,0.008881492,0.011923811,0
3/1/2022,0.009526214,0.011186684,0.008598563,0.009526214,0
3/2/2022,0.009218331,0.009708173,0.008528348,0.009218331,0
3/3/2022,0.009735676,0.010207728,0.008428257,0.009735676,0
3/4/2022,0.00913534,0.00963679,0.008666269,0.009114524,0
3/7/2022,0.009187368,0.00743688,0.006463497,0.007181122,0
3/8/2022,0.007196051,0.008196721,0.007068886,0.007845297,0
3/9/2022,0.007694379,0.008634088,0.007196057,0.007694379,0
3/10/2022,0.007209026,0.008610891,0.007144643,0.007354834,0
3/11/2022,0.007492601,0.00881912,0.007381981,0.007381981,0
3/14/2022,0.00757067,0.009077284,0.007520493,0.007520776,0
3/15/2022,0.008335765,0.009618622,0.00831843,0.008335765,0
3/16/2022,0.009235529,0.009415087,0.008547133,0.009142272,0
3/17/2022,0.009904413,0.010366455,0.00946656,0.010366455,0
3/18/2022,0.009700262,0.009855616,0.0094038,0.009700262,0
3/21/2022,0.00757067,0.009894622,0.009283759,0.009894622,0
3/22/2022,0.009379543,0.009700732,0.009114524,0.009379543,0
